language_id,stopword,confidence,created_user,last_updated_user,active
100087,ಇದು,2,NULL,NULL,True
100087,ನಿಮ್ಮ,2,NULL,NULL,True
100087,ನಿನ್ನ,2,NULL,NULL,True
100087,ಹೇಳಿದನು,2,NULL,NULL,True
100087,ಬಂದು,2,NULL,NULL,True
100087,ತನ್ನ,2,NULL,NULL,True
100087,ತೆಗೆದುಕೊಂಡು,2,NULL,NULL,True
100087,ಅವರನ್ನು,2,NULL,NULL,True
100087,ಮುಂದೆ,2,NULL,NULL,True
100087,ನನ್ನನ್ನು,2,NULL,NULL,True
100087,ಆತನಿಗೆ,2,NULL,NULL,True
100087,ಕರೆದುಕೊಂಡು,2,NULL,NULL,True
100087,ವಿಷಯವಾಗಿ,2,NULL,NULL,True
100087,ಅವನನ್ನು,2,NULL,NULL,True
